# order 1
# taper
# curv
-0.029919 0.456299 0.131552
-0.295872 0.122676 0.312515
-0.0721993 0.0734629 0.481757
-0.0242968 -0.113202 0.644901
0.0424813 0.0286221 0.81416
-0.00922347 -0.526539 0.129089
-0.0220828 0.204948 0.309423
-0.0743201 0.136979 0.482255
0.0618817 -0.0475851 0.649273
-0.114296 0.142961 0.816401
0.0963535 0.205106 0.133928
-0.0322332 -0.197158 0.307314
-0.0222145 0.368361 0.474015
0.259655 0.0936244 0.642589
0.138412 -0.0645807 0.823542
0.0231163 0.0674947 0.2126
0.147177 0.323332 0.406273
0.0653745 -0.192288 0.596134
0.127558 0.100409 0.795887
-0.0881258 0.239153 0.244302
0.188558 -0.010607 0.500676
0.0607568 0.00582031 0.737752
-0.0710294 -0.561493 0.246382
0.00692014 -0.0514576 0.48438
0.140479 0.314331 0.732933
-0.280619 0.21062 0.243241
0.0871439 -0.197455 0.493284
-0.121188 0.0636852 0.738085
-0.0476699 0.230386 0.235209
-0.0684797 0.0431737 0.488195
0.0522909 0.0947058 0.738723
-0.0433761 0.0432009 0.334228
-0.0632404 0.0429559 0.659395


# order 2
# taper
0.207128 0.00212345
0.180808 0.0024215
0.218747 0.00239142
0.195206 0.00346078
0.398617 0.00255471
0.206862 0.00320901
0.404456 0.00197457
0.211307 0.0020502
0.198796 0.00233355
0.202647 0.00447081
0.40343 0.0031638
0.609151 0.00226615
0.210572 0.0035713
0.420448 0.00236973
0.193037 0.00234802
0.213526 0.00262238
0.217996 0.00304791
0.432165 0.00218433
0.19961 0.00274825
0.421577 0.00242124
0.2068 0.00295377
0.429229 0.00221106
0.207291 0.00218744
0.218343 0.0029076
0.221786 0.00215703
0.238896 0.00277693
0.215966 0.00243861
0.231097 0.00256271
0.203351 0.00249883
0.205313 0.00197276
0.198401 0.00349428
0.397632 0.00260558
0.202614 0.00287632
0.4065 0.0025
0.187947 0.00227927
0.215211 0.00302258
0.220632 0.00400501
0.437148 0.00307903
0.65971 0.00215718
0.18588 0.00288047
0.397106 0.00252893
0.203769 0.0024875
0.209229 0.00199045
0.210401 0.00294993
0.427331 0.00252696
0.237029 0.00339894
0.449501 0.00220256
0.200932 0.00214192
0.18829 0.00204381
0.181211 0.00232401
0.200928 0.00236369
0.208667 0.00236262
0.214198 0.00249055
0.206376 0.00230687
0.233382 0.00355486
0.424751 0.00220399
0.223075 0.00315202
0.421843 0.0020759
0.197212 0.00259671
0.19281 0.00230876
0.204768 0.00246737
0.204977 0.00213771
0.198354 0.00212365
0.202131 0.0030739
0.393826 0.00275596
0.20835 0.00354485
0.40631 0.0020575
0.192323 0.00253313
0.213917 0.00243015
0.216914 0.00301091
0.41826 0.0022406
0.193752 0.00209052
0.216088 0.00248717
0.199424 0.00220204
0.216453 0.00255445
0.195703 0.00181596
0.219211 0.00223796
0.205939 0.00248423
0.181589 0.00221844
0.199466 0.00231834
0.209172 0.003962
0.423262 0.00306062
0.629189 0.00216345
0.202995 0.00226898
0.19157 0.00222108
0.192717 0.00304754
0.188483 0.00190252
0.208607 0.00318907
0.414522 0.00251348
0.215201 0.00261897
0.22453 0.00253392
0.219932 0.00242286
0.210719 0.00231691
0.208567 0.00209544
0.202684 0.00271549
0.188055 0.00243501
0.211525 0.00298651
0.216739 0.00329902
0.434885 0.00198412
0.20024 0.00314799
0.426923 0.00237215
0.208576 0.00235787
0.218296 0.00248676
0.222146 0.00244766
0.211483 0.00235442
0.220491 0.00241593
0.209931 0.0022026
0.208157 0.00242388
0.217475 0.00287465
0.198801 0.00217157
0.195066 0.00202271
0.205012 0.00236181
0.2027 0.00257166
0.220294 0.00251769
0.185634 0.00203548
0.190008 0.00174273
0.189539 0.00188324
0.196147 0.00200497
0.198773 0.00218049
0.20041 0.00258077
0.198441 0.00221706
0.213732 0.00254025
0.211993 0.00245173
0.189059 0.00225108
0.212275 0.00225327
0.226054 0.00248757
0.208259 0.00190738
0.195956 0.0022165
0.186314 0.00215523
0.203222 0.00317291
0.424684 0.00216506
0.21102 0.00259727
0.187921 0.00284931
0.41335 0.00248565
0.201237 0.00301894
0.422047 0.002321
0.231762 0.0024658
0.237109 0.00229777
0.211464 0.00266747
0.21781 0.00218554
0.215081 0.00212345
0.197376 0.0024724
0.204221 0.00303494
0.401539 0.00204297
0.203314 0.00226984
0.189943 0.00209691
0.217259 0.00243017
0.206777 0.00234517
0.200287 0.00230585
0.209414 0.00248968


# bra
0.809944
0.838581
0.146425
0.621662
0.559858
0.376638
0.323145
0.398438
0.446349
0.40936
0.419679
0.405527
0.395799
0.278287
0.495855
0.40954
0.437682
0.406567
0.376243
0.373894
0.363463
0.500587
0.775805
0.889352
0.437193
0.184128
0.662441
0.711318
0.372645
0.218978
0.515396
0.490674
0.384619
0.321401
0.480142
0.538623
0.372087
0.283493
0.672133
0.738295
0.0452523
0.532096
0.571544
0.339398
0.270512
0.688375
0.770465
0.452161
0.215289
0.414422
0.429215
0.399899
0.393872
0.365334
0.355905
0.455356
0.462865
0.594469
0.614791
0.116843
0.546053
0.556578
0.182651
0.302074
0.330668
0.490292
0.490171
0.479055
0.486226
0.348137
0.338245
0.544703
0.561811
0.182009
0.528281
0.474128
0.418869
0.409722
0.409413
0.401792
0.377988
0.189549
0.603532
0.690926
0.553337
0.603102
0.155023
0.591958
0.705664
0.406754
0.160929
0.438416
0.463719
0.38277
0.352063
0.389778
0.274273
0.466017
0.543824
0.427176
0.467177
0.395053
0.347367
0.65369
0.690485
0.0462789
0.485528
0.540789
0.373018
0.286608
0.446935
0.497374
0.385455
0.318952
0.443294
0.458953
0.322081
0.425911
0.44584
0.391459
0.368781


# lchi_lapar
0.183556 0.207128
0.183556 0.180808
0.183556 0.218747
0.436058 0.398617
0.436058 0.404456
0.436058 0.211307
0.436058 0.198796
0.672204 0.609151
0.672204 0.420448
0.672204 0.193037
0.672204 0.213526
0.899843 0.432165
0.899843 0.421577
0.899843 0.429229
0.899843 0.207291
1.13601 0.218343
1.13601 0.221786
1.13601 0.238896
1.13601 0.215966
0.182367 0.231097
0.182367 0.203351
0.182367 0.205313
0.437129 0.397632
0.437129 0.4065
0.437129 0.187947
0.437129 0.215211
0.681292 0.65971
0.681292 0.397106
0.681292 0.203769
0.681292 0.209229
0.917242 0.427331
0.917242 0.449501
0.917242 0.200932
0.917242 0.18829
1.15335 0.181211
1.15335 0.200928
1.15335 0.208667
1.15335 0.214198
0.188743 0.206376
0.188743 0.424751
0.188743 0.421843
0.433094 0.197212
0.433094 0.19281
0.433094 0.204768
0.433094 0.204977
0.668024 0.198354
0.668024 0.393826
0.668024 0.40631
0.668024 0.192323
0.905593 0.213917
0.905593 0.41826
0.905593 0.193752
0.905593 0.216088
1.16061 0.199424
1.16061 0.216453
1.16061 0.195703
1.16061 0.219211
0.256156 0.205939
0.256156 0.181589
0.256156 0.199466
0.489508 0.629189
0.489508 0.202995
0.489508 0.19157
0.718267 0.192717
0.718267 0.188483
0.718267 0.414522
0.718267 0.215201
0.958944 0.22453
0.958944 0.219932
0.958944 0.210719
0.958944 0.208567
0.234332 0.202684
0.234332 0.188055
0.234332 0.211525
0.480241 0.434885
0.480241 0.426923
0.480241 0.208576
0.707642 0.218296
0.707642 0.222146
0.707642 0.211483
0.233644 0.220491
0.233644 0.209931
0.233644 0.208157
0.233644 0.217475
0.459339 0.198801
0.459339 0.195066
0.459339 0.205012
0.695042 0.2027
0.695042 0.220294
0.695042 0.185634
0.695042 0.190008
0.233366 0.189539
0.233366 0.196147
0.233366 0.198773
0.233366 0.20041
0.473257 0.198441
0.473257 0.213732
0.473257 0.211993
0.473257 0.189059
0.708119 0.212275
0.708119 0.226054
0.708119 0.208259
0.708119 0.195956
0.22941 0.186314
0.22941 0.424684
0.22941 0.21102
0.476159 0.41335
0.476159 0.422047
0.476159 0.231762
0.476159 0.237109
0.720511 0.211464
0.720511 0.21781
0.720511 0.215081
0.720511 0.197376
0.24999 0.401539
0.24999 0.203314
0.24999 0.189943
0.493201 0.217259
0.493201 0.206777
0.493201 0.200287
0.493201 0.209414


# lchi_bra_lapar
0.183556 0.207128 0.809944
0.183556 0.180808 0.838581
0.183556 0.218747 0.146425
0.436058 0.398617 0.621662
0.436058 0.404456 0.559858
0.436058 0.211307 0.376638
0.436058 0.198796 0.323145
0.672204 0.609151 0.398438
0.672204 0.420448 0.446349
0.672204 0.193037 0.40936
0.672204 0.213526 0.419679
0.899843 0.432165 0.405527
0.899843 0.421577 0.395799
0.899843 0.429229 0.278287
0.899843 0.207291 0.495855
1.13601 0.218343 0.40954
1.13601 0.221786 0.437682
1.13601 0.238896 0.406567
1.13601 0.215966 0.376243
0.182367 0.231097 0.373894
0.182367 0.203351 0.363463
0.182367 0.205313 0.500587
0.437129 0.397632 0.775805
0.437129 0.4065 0.889352
0.437129 0.187947 0.437193
0.437129 0.215211 0.184128
0.681292 0.65971 0.662441
0.681292 0.397106 0.711318
0.681292 0.203769 0.372645
0.681292 0.209229 0.218978
0.917242 0.427331 0.515396
0.917242 0.449501 0.490674
0.917242 0.200932 0.384619
0.917242 0.18829 0.321401
1.15335 0.181211 0.480142
1.15335 0.200928 0.538623
1.15335 0.208667 0.372087
1.15335 0.214198 0.283493
0.188743 0.206376 0.672133
0.188743 0.424751 0.738295
0.188743 0.421843 0.0452523
0.433094 0.197212 0.532096
0.433094 0.19281 0.571544
0.433094 0.204768 0.339398
0.433094 0.204977 0.270512
0.668024 0.198354 0.688375
0.668024 0.393826 0.770465
0.668024 0.40631 0.452161
0.668024 0.192323 0.215289
0.905593 0.213917 0.414422
0.905593 0.41826 0.429215
0.905593 0.193752 0.399899
0.905593 0.216088 0.393872
1.16061 0.199424 0.365334
1.16061 0.216453 0.355905
1.16061 0.195703 0.455356
1.16061 0.219211 0.462865
0.256156 0.205939 0.594469
0.256156 0.181589 0.614791
0.256156 0.199466 0.116843
0.489508 0.629189 0.546053
0.489508 0.202995 0.556578
0.489508 0.19157 0.182651
0.718267 0.192717 0.302074
0.718267 0.188483 0.330668
0.718267 0.414522 0.490292
0.718267 0.215201 0.490171
0.958944 0.22453 0.479055
0.958944 0.219932 0.486226
0.958944 0.210719 0.348137
0.958944 0.208567 0.338245
0.234332 0.202684 0.544703
0.234332 0.188055 0.561811
0.234332 0.211525 0.182009
0.480241 0.434885 0.528281
0.480241 0.426923 0.474128
0.480241 0.208576 0.418869
0.707642 0.218296 0.409722
0.707642 0.222146 0.409413
0.707642 0.211483 0.401792
0.233644 0.220491 0.377988
0.233644 0.209931 0.189549
0.233644 0.208157 0.603532
0.233644 0.217475 0.690926
0.459339 0.198801 0.553337
0.459339 0.195066 0.603102
0.459339 0.205012 0.155023
0.695042 0.2027 0.591958
0.695042 0.220294 0.705664
0.695042 0.185634 0.406754
0.695042 0.190008 0.160929
0.233366 0.189539 0.438416
0.233366 0.196147 0.463719
0.233366 0.198773 0.38277
0.233366 0.20041 0.352063
0.473257 0.198441 0.389778
0.473257 0.213732 0.274273
0.473257 0.211993 0.466017
0.473257 0.189059 0.543824
0.708119 0.212275 0.427176
0.708119 0.226054 0.467177
0.708119 0.208259 0.395053
0.708119 0.195956 0.347367
0.22941 0.186314 0.65369
0.22941 0.424684 0.690485
0.22941 0.21102 0.0462789
0.476159 0.41335 0.485528
0.476159 0.422047 0.540789
0.476159 0.231762 0.373018
0.476159 0.237109 0.286608
0.720511 0.211464 0.446935
0.720511 0.21781 0.497374
0.720511 0.215081 0.385455
0.720511 0.197376 0.318952
0.24999 0.401539 0.443294
0.24999 0.203314 0.458953
0.24999 0.189943 0.322081
0.493201 0.217259 0.425911
0.493201 0.206777 0.44584
0.493201 0.200287 0.391459
0.493201 0.209414 0.368781


# curv
-0.126582 0.315028 0.489707
0.0968616 0.213379 0.511458
-0.0743449 -0.0662316 0.332671
0.182151 0.0607731 0.662283
0.0313225 0.142581 0.500828
0.0685473 0.00719176 0.504427
0.0160787 0.168143 0.473483
-0.097441 -0.169079 0.481794
0.0188584 -0.275825 0.498956
3.07609 0.361077 0.498436
-0.00116625 0.232042 0.334437
0.0329287 0.115471 0.662637
-2.92888 0.407772 0.468087
-0.134687 0.159794 0.49236
-0.0568993 -0.0381993 0.527315
-0.195686 0.327337 0.549456
-0.0765002 0.0225297 0.528811
-0.0938942 -0.0917035 0.51325
-0.0400675 0.286753 0.512785
-0.0514726 0.0386303 0.518611
0.0250247 -0.0588692 0.332447
-0.14982 0.0434909 0.672711
0.0214792 0.0252098 0.503247
0.0272453 0.194209 0.498382
-0.0586634 0.13142 0.469031
-0.0143227 0.181952 0.478524
-0.0186858 0.0316924 0.454629
-0.121947 0.0432311 0.476811
0.00637357 -0.0254508 0.508595


# order 3
# taper
0.173768 0.00185264
0.157192 0.00198841
0.173405 0.0017939
0.172041 0.00213267
0.134072 0.0016379
0.170301 0.00192077
0.12776 0.00139095
0.16774 0.00257809
0.36362 0.00223182
0.204587 0.00255669
0.387901 0.00208722
0.181477 0.00179314
0.17574 0.00185939
0.169703 0.00195609
0.179801 0.00250676
0.389028 0.00257248
0.1713 0.00203582
0.160865 0.00155773
0.159114 0.00195719
0.188151 0.00202606
0.163981 0.00150987
0.16852 0.00178255
0.158398 0.00184926
0.135281 0.00137762
0.15466 0.00172533
0.180657 0.0020875
0.150149 0.001543
0.183311 0.00239221
0.193721 0.00221878
0.159897 0.00174407
0.156018 0.00162893
0.121468 0.00160481
0.144509 0.00174428
0.155855 0.00163824
0.139164 0.00147195
0.162644 0.00171919
0.167741 0.0019143
0.182889 0.00188982
0.122647 0.00127359
0.156919 0.0016882
0.15173 0.00202887
0.169477 0.00177367
0.174263 0.00182595
0.185302 0.00221815
0.171679 0.00166908
0.184794 0.00180566
0.176602 0.00199186
0.186417 0.00229024
0.157786 0.00206217
0.178161 0.00199358
0.171604 0.00211875
0.169438 0.00205754
0.14445 0.00168543
0.167019 0.00190245
0.174409 0.00190914
0.173462 0.00199843
0.152644 0.00146713
0.15167 0.00149331
0.169044 0.00187368
0.154651 0.00214657
0.179148 0.00191289
0.157753 0.00162681
0.173603 0.00181513
0.160151 0.00186581
0.162761 0.00206669
0.168512 0.00223018
0.160118 0.00178112
0.152978 0.00182317
0.149416 0.00177797
0.192335 0.00210262
0.178148 0.00198953
0.157359 0.00174556
0.188754 0.00218325
0.164704 0.00188549
0.202106 0.00244186
0.202776 0.00219216
0.17357 0.00167113
0.168969 0.00159044
0.176204 0.00179987
0.151135 0.00182123
0.169159 0.00188434
0.187879 0.00174193
0.170673 0.00193638
0.170745 0.00176855
0.155073 0.00174017
0.152401 0.00148881
0.182278 0.00203208
0.139056 0.00133386
0.211198 0.00261444
0.193198 0.00216824
0.166991 0.0018536
0.177245 0.00172028
0.147994 0.00154434


# bra
0.60989
0.631831
0.0972412
0.539142
0.547706
0.194621
0.401423
0.3973
0.388756
0.430482
0.442509
0.352791
0.383023
0.496116
0.264568
0.409819
0.410478
0.400653
0.507347
0.51453
0.238972
0.373275
0.331361
0.57742
0.371595
0.33904
0.682537
0.389151
0.369092
0.768325
0.637926
0.66132
0.0636664
0.46914
0.47983
0.291993
0.411468
0.389927
0.818659
0.495819
0.509266
0.250993
0.390139
0.38801
0.445432
0.618101
0.637868
0.0882509
0.414805
0.420638
0.386192
0.371721
0.366346
0.499415
0.578224
0.67942
0.391256
0.179528
0.426399
0.428343
0.368587
0.398543
0.351858
0.426597
0.426724
0.429065
0.367656
0.372271
0.360524
0.417329
0.422547
0.382067
0.521647
0.537518
0.213553
0.479769
0.490077
0.276403
0.514064
0.527457
0.225503
0.421981
0.425179
0.375395
0.428296
0.430409
0.365078
0.39621
0.393459
0.432375


# lchi_lapar
0.195206 0.173768
0.195206 0.157192
0.195206 0.173405
0.206862 0.172041
0.206862 0.134072
0.206862 0.170301
0.202647 0.12776
0.202647 0.36362
0.202647 0.387901
0.40343 0.181477
0.40343 0.17574
0.40343 0.169703
0.210572 0.389028
0.210572 0.1713
0.210572 0.160865
0.217996 0.159114
0.217996 0.188151
0.217996 0.163981
0.19961 0.16852
0.19961 0.158398
0.19961 0.135281
0.2068 0.15466
0.2068 0.180657
0.2068 0.150149
0.198401 0.183311
0.198401 0.193721
0.198401 0.159897
0.202614 0.156018
0.202614 0.121468
0.202614 0.144509
0.220632 0.155855
0.220632 0.139164
0.220632 0.162644
0.437148 0.167741
0.437148 0.182889
0.437148 0.122647
0.18588 0.156919
0.18588 0.15173
0.18588 0.169477
0.210401 0.174263
0.210401 0.185302
0.210401 0.171679
0.237029 0.184794
0.237029 0.176602
0.237029 0.186417
0.233382 0.157786
0.233382 0.178161
0.233382 0.171604
0.223075 0.169438
0.223075 0.14445
0.223075 0.167019
0.202131 0.174409
0.202131 0.173462
0.202131 0.152644
0.20835 0.15167
0.20835 0.169044
0.20835 0.154651
0.20835 0.179148
0.216914 0.157753
0.216914 0.173603
0.216914 0.160151
0.209172 0.162761
0.209172 0.168512
0.209172 0.160118
0.423262 0.152978
0.423262 0.149416
0.423262 0.192335
0.192717 0.178148
0.192717 0.157359
0.208607 0.188754
0.208607 0.164704
0.208607 0.202106
0.216739 0.202776
0.216739 0.17357
0.216739 0.168969
0.20024 0.176204
0.20024 0.151135
0.20024 0.169159
0.203222 0.187879
0.203222 0.170673
0.203222 0.170745
0.187921 0.155073
0.187921 0.152401
0.187921 0.182278
0.201237 0.139056
0.201237 0.211198
0.201237 0.193198
0.204221 0.166991
0.204221 0.177245
0.204221 0.147994


# lchi_bra_lapar
0.195206 0.173768 0.60989
0.195206 0.157192 0.631831
0.195206 0.173405 0.0972412
0.206862 0.172041 0.539142
0.206862 0.134072 0.547706
0.206862 0.170301 0.194621
0.202647 0.12776 0.401423
0.202647 0.36362 0.3973
0.202647 0.387901 0.388756
0.40343 0.181477 0.430482
0.40343 0.17574 0.442509
0.40343 0.169703 0.352791
0.210572 0.389028 0.383023
0.210572 0.1713 0.496116
0.210572 0.160865 0.264568
0.217996 0.159114 0.409819
0.217996 0.188151 0.410478
0.217996 0.163981 0.400653
0.19961 0.16852 0.507347
0.19961 0.158398 0.51453
0.19961 0.135281 0.238972
0.2068 0.15466 0.373275
0.2068 0.180657 0.331361
0.2068 0.150149 0.57742
0.198401 0.183311 0.371595
0.198401 0.193721 0.33904
0.198401 0.159897 0.682537
0.202614 0.156018 0.389151
0.202614 0.121468 0.369092
0.202614 0.144509 0.768325
0.220632 0.155855 0.637926
0.220632 0.139164 0.66132
0.220632 0.162644 0.0636664
0.437148 0.167741 0.46914
0.437148 0.182889 0.47983
0.437148 0.122647 0.291993
0.18588 0.156919 0.411468
0.18588 0.15173 0.389927
0.18588 0.169477 0.818659
0.210401 0.174263 0.495819
0.210401 0.185302 0.509266
0.210401 0.171679 0.250993
0.237029 0.184794 0.390139
0.237029 0.176602 0.38801
0.237029 0.186417 0.445432
0.233382 0.157786 0.618101
0.233382 0.178161 0.637868
0.233382 0.171604 0.0882509
0.223075 0.169438 0.414805
0.223075 0.14445 0.420638
0.223075 0.167019 0.386192
0.202131 0.174409 0.371721
0.202131 0.173462 0.366346
0.202131 0.152644 0.499415
0.20835 0.15167 0.578224
0.20835 0.169044 0.67942
0.20835 0.154651 0.391256
0.20835 0.179148 0.179528
0.216914 0.157753 0.426399
0.216914 0.173603 0.428343
0.216914 0.160151 0.368587
0.209172 0.162761 0.398543
0.209172 0.168512 0.351858
0.209172 0.160118 0.426597
0.423262 0.152978 0.426724
0.423262 0.149416 0.429065
0.423262 0.192335 0.367656
0.192717 0.178148 0.372271
0.192717 0.157359 0.360524
0.208607 0.188754 0.417329
0.208607 0.164704 0.422547
0.208607 0.202106 0.382067
0.216739 0.202776 0.521647
0.216739 0.17357 0.537518
0.216739 0.168969 0.213553
0.20024 0.176204 0.479769
0.20024 0.151135 0.490077
0.20024 0.169159 0.276403
0.203222 0.187879 0.514064
0.203222 0.170673 0.527457
0.203222 0.170745 0.225503
0.187921 0.155073 0.421981
0.187921 0.152401 0.425179
0.187921 0.182278 0.375395
0.201237 0.139056 0.428296
0.201237 0.211198 0.430409
0.201237 0.193198 0.365078
0.204221 0.166991 0.39621
0.204221 0.177245 0.393459
0.204221 0.147994 0.432375


# curv
-0.00500991 -0.00634296 0.461306
0.101938 -0.0283464 0.527421
-0.087657 -0.165352 0.46218


# order 4
# taper
0.135278 0.0014631
0.0866508 0.000821361
0.144151 0.00151925
0.136657 0.0016185
0.132259 0.001387
0.145991 0.00154233
0.124926 0.0010004
0.0928019 0.00103925
0.111091 0.00113308
0.109121 0.00126125
0.156932 0.00161156


# bra
0.404128
0.413298
0.397211
0.387901
0.437492
0.361056
0.344458
0.573414
0.362022
0.344553
0.569346


# lchi_lapar
0.16774 0.135278
0.16774 0.0866508
0.204587 0.144151
0.204587 0.136657
0.204587 0.132259
0.179801 0.145991
0.179801 0.124926
0.179801 0.0928019
0.168512 0.111091
0.168512 0.109121
0.168512 0.156932


# lchi_bra_lapar
0.16774 0.135278 0.404128
0.16774 0.0866508 0.413298
0.204587 0.144151 0.397211
0.204587 0.136657 0.387901
0.204587 0.132259 0.437492
0.179801 0.145991 0.361056
0.179801 0.124926 0.344458
0.179801 0.0928019 0.573414
0.168512 0.111091 0.362022
0.168512 0.109121 0.344553
0.168512 0.156932 0.569346


# curv


